doi,author,title,year,abstract,journal
10.1023/A:1005522702169,Utpal Lahiri,Lexical Selection and Quantificational Variability in Embedded Interrogatives,2000,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-012-9123-z,María Biezma; Kyle Rawlins,Responding to alternative and polar questions,2012,"This paper gives an account of the differences between polar and alternative questions, as well as an account of the division of labor between compositional semantics and pragmatics in interpreting these types of questions. Alternative questions involve a strong exhaustivity presupposition for the mentioned alternatives. We derive this compositionally from the meaning of the final falling tone and its interaction with the pragmatics of questioning in discourse. Alternative questions are exhaustive in two ways: they exhaust the space of epistemic possibilities, as well as the space of discourse possibilities (the Question Under Discussion). In contrast, we propose that polar questions are the opposite: they present just one alternative that is necessarily non-exhaustive. The account explains a range of response patterns to alternative and polar questions, as well as differences and similarities between the two types of questions.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-012-9121-1,Noah Constant,English rise-fall-rise: a study in the semantics and pragmatics of intonation,2012,"This paper provides a semantic analysis of English rise-fall-rise (RFR) intonation as a focus quantifier over assertable alternative propositions. I locate RFR meaning in the conventional implicature dimension, and propose that its effect is calculated late within a dynamic model. With a minimum of machinery, this account captures disambiguation and scalar effects, as well as interactions with other focus operators like ‘only’ and clefts. Double focus data further support the analysis, and lead to a rejection of Ward and Hirschberg’s (Language 61:747–776, 1985) claim that RFR never disambiguates. Finally, I draw out connections between RFR and contrastive topic (CT) intonation (Büring, Linguist Philos 26:511–545, 2003), and show that RFR cannot simply be reduced to a sub-case of CT.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-012-9122-0,Jeffrey Maynes,Linguistic intuition and calibration,2012,"Linguists, particularly in the generative tradition, commonly rely upon intuitions about sentences as a key source of evidence for their theories. While widespread, this methodology has also been controversial. In this paper, I develop a positive account of linguistic intuition, and defend its role in linguistic inquiry. Intuitions qualify as evidence as form of linguistic behavior, which, since it is partially caused by linguistic competence (the object of investigation), can be used to study this competence. I defend this view by meeting two challenges. First, that intuitions are collected through methodologically unsound practices, and second, that intuition cannot distinguish between the contributions of competence and performance systems.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-005-6580-7,Chung-Chieh Shan; Chris Barker,Explaining Crossover and Superiority as Left-to-right Evaluation,2006,"We present a general theory of scope and binding in which both crossover and superiority violations are ruled out by one key assumption: that natural language expressions are normally evaluated (processed) from left to right. Our theory is an extension of Shan’s (2002) account of multiple-wh questions, combining continuations (Barker, 2002) and dynamic type-shifting. Like other continuation-based analyses, but unlike most other treatments of crossover or superiority, our analysis is directly compositional (in the sense of, e.g., Jacobson, 1999). In particular, it does not postulate a level of Logical Form or any other representation distinct from surface syntax. One advantage of using continuations is that they are the standard tool for modeling order-of-evaluation in programming languages. This provides us with a natural and independently motivated characterization of what it means to evaluate expressions from left to right. We give a combinatory categorial grammar that models the syntax and the semantics of quantifier scope and wh-question formation. It allows quantificational binding but not crossover, in-situ wh but not superiority violations. In addition, the analysis automatically accounts for a variety of sentence types involving binding in the presence of pied piping, including reconstruction cases such as Whose criticism of his i mother did each person i resent?",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-005-3147-6,Martin Montminy,"Semantic Content, Truth Conditions and Context",2006,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-005-6920-7,Yiannis N. Moschovakis,A Logical Calculus of Meaning and Synonymy,2006,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-009-9062-5,Stavroula Glezakos,Public proper names and idiolectal identifying descriptions,2009,"Direct reference theorists tell us that proper names have no semantic value other than their bearers, and that the connection between name and bearer is unmediated by descriptions or descriptive information. And yet, these theorists also acknowledge that we produce our name-containing utterances with descriptions on our minds. After arguing that direct reference proponents have failed to give descriptions their due, I show that appeal to speaker-associated descriptions is required if the direct reference portrayal of speakers wielding and referring with public names is to succeed.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-009-9060-7,Ana Arregui,On similarity in counterfactuals,2009,"This paper investigates the interpretation of counterfactual conditionals. The main goal of the paper is to provide an account of the semantic role of similarity in the evaluation of counterfactuals. The paper proposes an analysis according to which counterfactuals are treated as predications “de re” over past situations in the actual world. The relevant situations enter semantic composition via the interpretation of tense. Counterfactuals are treated as law-like conditionals with de re predication over particular facts. Similarity with respect to particular facts is ensured by the semantics of tense in interaction with the modal, while the modal itself is responsible for invoking laws. In the paper, various arguments are provided to support a local view of similarity over the global approach found in semantics along the line of Lewis’s and Stalnaker’s. Arguments are also provided tying the evaluation of similarity to the interpretation of tense. Finally, arguments are provided to show that in key cases, the approaches make comparable predictions.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-009-9061-6,Valentine Hacquard,On the interaction of aspect and modal auxiliaries,2009,"This paper discusses the interaction of aspect and modality, and focuses on the puzzling implicative effect that arises when perfective aspect appears on certain modals: perfective somehow seems to force the proposition expressed by the complement of the modal to hold in the actual world, and not merely in some possible world. I show that this puzzling behavior, originally discussed in Bhatt (1999, Covert modality in non-finite contexts) for the ability modal, extends to all modal auxiliaries with a circumstantial modal base (i.e., root modals), while epistemic interpretations of the same modals are immune to the effect. I propose that implicative readings are contingent on the relative position of the modal w.r.t. aspect: when aspect scopes over the modal (as I argue is the case for root modals), it forces an actual event, thereby yielding an implicative reading. When a modal element scopes over aspect, no actual event is forced. This happens (i) with epistemics, which structurally appear above tense and aspect; (ii) with imperfective on a root modal: imperfective brings in an additional layer of modality, itself responsible for removing the necessity for an actual event. This proposal enables us to solve the puzzle while maintaining a standardized semantics for aspects and modals.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00360806,Laurence Goldstein,"Linguistic aspects, meaninglessness and paradox: A rejoinder to John David Stone",1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00360809,,Announcement,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00360804,Anthony E. Ades; Mark J. Steedman,On the order of words,1982,"There is no doubt that the model presented here is incomplete. Many important categories, particularly negation and the adverbials, have been entirely ignored, and the treatment of Tense and the affixes is certainly inadequate. It also remains to be seen how the many constructions that have been ignored here are to be accommodated within the framework that has been outlined. However, the fact that a standard categorial lexicon, plus the four rule schemata, seems to come close to exhaustively specifying the main clause constructions of English, and also seems to explain a number of major constraints on transformations, encourages us to compare the theory with certain alternatives, and to examine its broader implications.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00360808,Ruth M. Kempson; Annabel Cormack,Quantification and pragmatics,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00360807,Kent Bach,Semantic nonspecificity and mixed quantifiers,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00360805,Shalom Lappin,On the pragmatics of mood,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00360801,,Publishers' announcement,1982,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00360802,Geoffrey K. Pullum; Gerald Gazdar,Natural languages and context-free languages,1982,"Notice that this paper has not claimed that all natural languages are CFL's. What it has shown is that every published argument purporting to demonstrate the non-context-freeness of some natural language is invalid, either formally or empirically or both.18 Whether non-context-free characteristics can be found in the stringset of some natural language remains an open question, just as it was a quarter century ago. Whether the question is ultimately answered in the negative or the affirmative, there will be interesting further questions to ask. If it turns out that natural languages are indeed always CFL's, it will be reasonable to ask whether this helps to explain why speakers apparently recognize so quickly whether a presented utterance corresponds to a grammatical sentence or not, and to associate structural and semantic details with it. It might also be reasonable to speculate about the explanation for the universally context-free character of the languages used by humans, and to wonder whether evolutionary biological factors are implicated in some way (Sampson (1979) could be read in this light). And naturally, it will be reasonable to pursue the program put forward by Gazdar (1981, in press) to see to what extent CFL-inducing grammatical devices can be exploited to yield insightful descriptions of natural languages that capture generalizations in revealing ways. If a human language that is not a CFL is proved to exist, on the other hand, a different question will be raised: give the non-context-free character of human languages in general, why has this property been so hard to demonstrate that it has taken over twenty-five years to bring it to light since the issue was first explicitly posed? If human languages do not have to be CFL's, why do so many (most?) of them come so close to having the property of context-freeness? And, since the CFL's certainly constitute a very broad class of mathematically natural and computationally tractable languages, what property of human beings or their communicative or cognitive needs is it that has caused some linguistic communities to reach beyond the boundaries of this class in the course of evolving a linguistic system? Either way, we shall be interested to see our initial question resolved, and further questions raised. One cautionary word should be said, however, about the implications (or lack of them) that the answer will have for grammatical studies. Chomsky has repeatedly stated that he does not see weak generative capacity as a theme of central importance in the theory of grammar, and we agree. It is very far from being the case that the recent resurgence of interest in exploring the potential of CF-PSG or equivalent systems will, or should, be halted dead in its tracks by the discovery (if it is ever forthcoming) that some natural language is not a CFL. In the area of parsing, for instance, it seems possible that natural languages are not only parsed on the basis of constituent structure such as a CF-PSG would assign, but are parsed as if they were finite state languages (see Langendoen (1975) and Church (1980) for discussion along these lines). That is, precisely those construction-types that figure in the various proofs that English is not an FSL appear to cause massive difficulty in the human processing system; the sentences crucial to the proofs are for the most part unprocessable unless they are extremely short (yet the arguments for English not being and FSL only go through if length is not an issue). This means that in practice properties of finite state grammars are still of great potential importance to linguistic theory despite the fact that they do not provide the framework for defining the total class of grammatical sentences. The same would almost certannly be true of CF-PSG's if they were shown to be inadequate in a similar sense. It is highly unlikely that the advances made so far in far in phrase structure description could be nullified by a discovery about weak generative capacity. Moreover, there are known to be numerous ways in which the power of CF-PSG's can be marginally enhanced to permit, for example, xx languages to be generated without allowing anything like the full class of recursively enumerable or even context-sensitive languages (see Hopcroft and Ullmann (1979), Chapter 14) for an introduction to this topic, noting especially Figure 14.7 on p. 393. The obvious thing to do if natural languages were ever shown not to be CFL's in the general case would be to start exploring such minimal enhancements of expressive power to determine exactly what natural languages call for in this regard and how it could be effectively but parsimoniously provided in a way that closely modelled human linguistic capacities. In the meantime, it seems reasonable to assume that the natural languages are a proper subset of the infinite-cardinality CFL's until such time as they are validly shown not to be.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00360803,Elisabet Engdahl,A note on the use of lamda conversion in generalized phrase structure grammars,1982,"The restrictive grammatical format suggested in GPSG provides an extremely interesting alternative to transformational approaches to grammar. However, we have seen that the way the grammar is currently organized, it will in certain cases fail to give the correct interpretation to sentences with displaced constituents. Whenever a left or rightward displaced constituent contains an element that can stand in an anaphoric relation with some other element in the sentence, i.e. contains a quantifier or a pronoun, the semantic rules as given do not provide the intended reading. It should be made clear, however, that this shortcoming pertains to one particular type of GPSG, namely one whose interpretation procedures make use of lambda abstraction. The problematic cases addressed here do not by themselves invalidate the syntactic framework of a GPSG. It seems quite plausible that one could construct a semantics that does not depend on lambda conversion, in which case the problem addressed in this note is presumably no longer relevant. One such proposal is put forward in Cooper (forthcoming) where a non-movement syntax is combined with interpretation procedures that do not involve translation into a lambda calculus.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-019-09285-4,Todor Koev,"Parentheticality, assertion strength, and polarity",2021,"Sentences with slifting parentheticals (such as The dean greeted the secretary, Jill said; Ross, in: Gross, Schützenberger (eds) The formal analysis of natural language, Mouton, The Hague, 1973) grammaticalize an intriguing interaction between truth-conditional meaning and speech act function. In such sentences, the assertion strength of the slifted clause (the non-parenthetical part of the sentence) is modulated by the parenthetical, which provides evidential support (Urmson in Mind 61(244):480–496, 1952; Asher in J Semant 17:31–50, 2000; Rooryck in Glot Int 5(4):125–133, 2001; Jayez and Rossari in: Corblin, de Swart (eds) Handbook of French semantics, CSLI, Stanford, 2004; Davis et al. in Proc Semant Linguist Theory 17:71–88, 2007; Simons in Lingua 117:1034–1056, 2007; Murray in Semant Pragmat 7(2):1–53, 2014; Maier and Bary in: Brochhagen et al. (eds) Proceedings of the 20th Amsterdam colloquium, 2015; AnderBois in Semant Pragmat 9(19):1–55, 2016; Hunter in Dialogue Discourse 7(4):1–35, 2016). Starting with the idea that assertability comes in degrees (Lewis in Philos Rev 85:297–315, 1976; Davis et al. in Proc Semant Linguist Theory 17:71–88, 2007), this paper develops a probabilistic updatemodel that captures the role of parentheticality as a language tool for qualifying commitments. A crucial role here is played by the rule of Jeffrey conditionalization (Jeffrey in The logic of decision, The University of Chicago Press, Chicago, 1990), which factors in the uncertainty of the parenthetical information itself. The model also derives certain effects of parenthetical modification not found in regular embedding constructions, including the fact that slifting parentheticals are limited to creating upward-entailing environments.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-019-09291-6,Eric Johannesson,A posteriori necessities in one dimension,2021,"Arguably, the proposition that Mark Twain is Samuel Clemens and the proposition that water is H2O are both a posteriori. Nevertheless, they both seem to be necessary. Ever since Davies and Humberstone (Philos Stud 38(1):1–31, 1980), it has been known that two-dimensional semantics can account for this fact. But two-dimensionalism isn’t the only theory on the market that purports to do so. In this paper, I will look at two alternatives, one by Scott Soames and one by Kathrin Glüer-Pagin and Peter Pagin, and argue that both of them fail. Regarding the former, I argue that the conceptually possible but metaphysically impossible worlds one is required to postulate are hard to conceive of on closer inspection. As for the latter, the proposal doesn’t work for certain modal sentences, and I show that it cannot be easily amended.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-019-09282-7,Friederike Moltmann,"Situations, alternatives, and the semantics of ‘cases’",2021,This paper argues that NPs with case as head noun stand for situations in their role as truthmakers within a sentential or epistemic case space. The paper develops a unified semantic analysis of case-constructions of the various sorts within a truthmaker-based version of alternative semantics.,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-019-09283-6,Shûichi Yatabe; Wai Lok Tam,In defense of an HPSG-based theory of non-constituent coordination: a reply to Kubota and Levine,2021,"We show that Kubota and Levine’s (Linguist Philos 38:521–576, 2015) characterization of the HPSG-based theory of non-constituent coordination proposed in Yatabe (in: Flickinger, Kathol (eds) Proceedings of the 7th International Conference on Head-Driven Phrase Structure Grammar, CSLI, Stanford, pp 325–344, 2001) and later works is inaccurate, and that the theory in question does not require any ad hoc mechanisms to account for the long-known fact that right-node raising and left-node raising can affect semantic interpretation. In the course of demonstrating this, we fill in some details of this HPSG-based theory that were left unspecified in the previous literature, and we also present novel accounts of split-antecedent relative clauses and of respectively interpretation that are consistent with the theory. Furthermore, we argue that the phenomenon of summative agreement may provide a reason to prefer this theory over CG-based theories like Kubota and Levine’s.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-019-09286-3,Émile Enguehard; Emmanuel Chemla,Connectedness as a constraint on exhaustification,2021,"“Scalar implicatures” is a phrase used to refer to some inferences arising from the competition between alternatives: typically, “Mary read some of the books” ends up conveying that Mary did not read all books, because one could have said “Mary read all books”. The so-called grammatical theory argues that these inferences obtain from the application of a covert operator $$ exh $$ , which not only has the capability to negate alternative sentences, but also the capability to be embedded within sentences under other linguistic operators, i.e.&nbsp; $$ exh $$ has the potential to add to the meaning of expressions (not necessarily full sentences), the negation of their alternatives. This view typically seeks support from the existence of readings that could not be explained without the extra-capability of $$ exh $$ to occur in embedded positions. However, if some embedded positions seem to be accessible to $$ exh $$ , not all conceivable positions that $$ exh $$ could occupy yield sensible results. In short: the $$ exh $$ approach is powerful, maybe too powerful. Various approaches based on logical strength and monotonicity have been proposed to justify on principled grounds the limited distribution of $$ exh $$ ; these approaches are mostly based on a comparison between possible parses, and considerations of monotonicity (e.g., the Strongest Meaning Hypothesis). We propose a new constraint based instead on “connectedness”, ruling out parses because of inherent problems their outcome may raise. Connectedness is a sister notion of monotonicity, which has been recruited to explain certain lexical restrictions on nouns, adjectives and more recently quantifiers; we propose here that connectedness could play a similar role at the level of propositional meanings.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-019-09292-5,Ziqian Zhou,Neo-Davidsonian ontology of events,2021,"Recent Neo-Davidsonian accounts of the semantics of progressive constructions of action verbs (‘John is building a house’) reflect an ontological distinction between processes or incomplete events on the one hand, and complete events on the other. This paper has two goals. First, it attempts to show that this putative ontological distinction is beset with problems. The second goal of this paper is to offer the beginnings of a positive proposal that seeks to show how the ontologically austere Davidsonian can account for the truth conditions of progressive constructions without the need for an enriched ontology.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-007-9014-x,Elena Guerzoni; Yael Sharvit,A question of strength: on NPIs in interrogative clauses,2007,"We observe that the facts pertaining to the acceptability of negative polarity items (henceforth, NPIs) in interrogative environments complex than previously noted. Since Klima [Klima, E. (1964). In J. Fodor &amp; J. Katz (Eds.), The structure of language. Prentice-Hall], it has been typically assumed that NPIs are grammatical in both matrix and embedded questions, however, on closer scrutiny it turns out that there are differences between root and embedded environments, and between question nucleus and wh-restrictor. While NPIs are always licensed in the nucleus of root questions, their acceptability in the restrictor of wh-phrases and in the nucleus of any embedded question depends on the logical properties of the linguistic environment: its strength in terms of exhaustivity [Groenendijk, J., &amp; Stokhof, M. (1984). Studies on the semantics of questions and the pragmatic answers. Amserdam (NL), Post-Doctoral Dissertation. Heim, I. (1994). In R. Buchalla &amp; A. Mittwoch (Eds.), Proceedings of the 9th annual IATL conference and of the 1993 IATL workshop on discourse (pp. 128–144). Akademon, Jerusalem. Beck, S., &amp; 16 Rullmann, H. (1999). Natural Language Semantics, 7, 249–298. Sharvit, Y (2002). Natural Language Semantics, 10, 97–123] and its monotonicity properties (in the sense of von Fintel [von Fintel, K. (1999). Journal of 19 Semantics, 16, 97-148]).",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-007-9018-6,Anthony S. Gillies,Counterfactual scorekeeping,2007,Orthodoxy has it that counterfactuals cannot be treated as strict conditionals. But there is a loophole: if the strictness is a function of context then maybe they can be so treated. I argue for a loophole analysis that treats ‘would’-counterfactuals as strict conditionals that are duals to ‘might’- counterfactuals. Most of the work lies in getting straight about the interaction between context and semantic value. I treat it as a general feature of the dynamics of conversational score.,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-007-9020-z,Jon Robert Gajewski,Neg-Raising and Polarity,2007,"The representation of Neg-Raising in the grammar is a matter of controversy. I provide evidence for representing Neg-Raising as a kind of presupposition associated with certain predicates by providing a detailed analysis of NPI-licensing in Neg-Raising contexts. Specific features of presupposition projection are used to explain the licensing of strict NPIs under Neg-Raising predicates. Discussion centers around the analysis of a licensing asymmetry noted in Horn (1971, Negative transportation: Unsafe at any speed? In CLS 7 (pp. 120–133)).Having provided this analysis, I go on to discuss its implications for the theory of NPI-licensing more generally. In particular, I discuss how the present proposal reflects on von Fintel’s (1999, Journal of Semantics, 16, 97–148) proposal to use Strawson downward entailment in the statement of NPI-licensing principles.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-007-9019-5,Frank Hindriks,The status of the knowledge account of assertion,2007,"According to the increasingly popular knowledge account, assertion is governed by the rule that speech acts of that kind require knowledge of their content. Timothy Williamson has argued that this knowledge rule is the constitutive rule of assertion. It is argued here that it is not the constitutive rule of assertion in any sense of the term, as it governs only some assertions rather than all of them. A (qualified) knowledge rule can in fact be derived from the traditional analysis of assertion according to which assertion is the linguistic expression of belief. Because it is more informative, this analysis provides a better point of departure for defending the knowledge account than Williamson’s view according to which the knowledge rule is part of the analysis of assertion.",LINGUISTICS AND PHILOSOPHY
10.1007/BF00637414,Greg N. Carlson,Review,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637410,Dag Westerståhl,Logical constants in quantifier languages,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637413,Paul Schachter,Lexical functional grammar as a model of linguistic competence,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637416,,Call for papers,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637415,,Publications received,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637411,D. E. Over,Constructivity and the referential/attributive distinction,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637417,,Call for photos,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00637412,Thomas Ede Zimmermann,Remarks on Groenendijk and Stokhof's theory of indirect questions,1985,,LINGUISTICS AND PHILOSOPHY
10.1007/s10988-006-0004-1,Ron Artstein; Nissim Francez,Plurality and Temporal Modification,2006,"A semantics with plural entitles and plural times accounts for cumulative relations between plural arguments and temporal expressions. The semantics equips nominal, verbal and sentential meanings with temporal context variables and treats temporal modifiers as temporal generalized quantifiers; cumulative conjunction, however, takes place at types lower than generalized quantifiers. The mediation of temporal context variables allows cumulative relations to percolate between an argument in a main clause and one in a temporal clause, in apparent violation of locality restrictions. Plural times form a semilattice structure imposed on the set of intervals; no interaction is observed between this and the internal temporal structure of intervals.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-006-0001-4,Nick Riemer,Reductive Paraphrase and Meaning: A Critique of Wierzbickian Semantics,2006,"This article explores some fundamental issues of definition-based lexical semantic research through a critique of the Natural Semantic Metalanguage (NSM) theory of semantic and grammatical description (Wierzbicka 1996, Semantics. Primes and Universals, Oxford University Press, Oxford). NSM is criticized for attaching excessive importance to explanatory definition, for its adoption of the reductive requirement that a definiens be simpler than a definiendum, and for its use of ‘canonical contexts’ to disambiguate meaning. The principle of substitutability, according to which a definition of a term is accepted if it can be substituted for the term itself, is also critically examined, and the theory’s use of syntactic phenomena as evidence for polysemy is shown to be inconsistent. Finally, suggestions that NSM may be a valid analytical method for only a subpart of the lexicon are rejected.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-006-0002-3,Lyn Frazier; Charles Clifton,Ellipsis and discourse coherence,2006,"VP ellipsis generally requires a syntactically matching antecedent. However, many documented examples exist where the antecedent is not appropriate. Kehler (2000, Linguistics and philosophy 23(6), 533–575. 2002, Coherence, Reference and the Theory of Grammer, CSLI Publications. Stanford.) proposed an elegant theory which predicts a syntactic antecedent for an elided VP is required only for a certain discourse coherence relation (resemblance), not for cause-effect relations. Most of the data Kehler used to motivate his theory come from corpus studies and thus do not consist of true minimal pairs. We report five experiments testing predictions of the coherence theory, using standard minimal pair materials. The results raise questions about the empirical basis for coherence theory because a syntactically-matching antecedent is preferred for all coherence relations, not just resemblance relations. Further, strict identity readings, which should not be available when a syntactic antecedent is required, are influenced by parallelism per se, holding the discourse coherence relation constant. This draws into question the causal role of coherence relations in processing VP ellipsis.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-005-5794-z,Sigrid Beck,Focus on Again,2006,This paper examines the effect that focus has on repetitive versus restitutive again. It is argued that a pragmatic explanation of the effect is the right strategy. The explanation builds largely on a standard focus semantics. To this we add an anaphoric analysis of again’s presupposition and a detailed analysis of the alternatives triggered when focus falls on again.,LINGUISTICS AND PHILOSOPHY
10.1007/BF00630748,Glyn Morrill; Bob Carpenter,"Compositionality, implicational logics, and theories of grammar",1990,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00630751,Brendan S. Gillon,Plural noun phrases and their readings: A reply to Lasersohn,1990,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00630749,Gila Sher,Ways of branching quantifers,1990,,LINGUISTICS AND PHILOSOPHY
10.1007/BF00630750,Pauline Jacobson,Raising as function composition,1990,,LINGUISTICS AND PHILOSOPHY
10.1023/A:1005584121495,Jaap M. van der Does; Michiel van Lambalgen,A Logic of Vision,2000,"This essay attempts to develop a psychologically informed semantics of perception reports, whose predictions match with the linguistic data. As suggested by the quotation from Miller and Johnson-Laird, we take a hallmark of perception to be its fallible nature; the resulting semantics thus necessarily differs from situation semantics. On the psychological side, our main inspiration is Marr's (1982) theory of vision, which can easily accomodate fallible perception. In Marr's theory, vision is a multi-layered process. The different layers have filters of different gradation, which makes vision at each of them approximate. On the logical side, our task is therefore twofold - to formalise the layers and the ways in which they may refine each other, and - to develop logical means to let description vary with such degrees of refinement. The first task is formalised by means of an inverse systems of first order models, with reality appearing as its inverse limit. The second task is formalised by means of so-called conditional quantifiers, a new form of generalised quantification which can best be described as resource bounded quantification. We show that the logic provides for a semantics and pragmatics of direct perception reports. In particular, direct perception reports have a possibly nonveridical, approximative semantics, which becomes veridical only by virtue of our pragmatic expectation that what is perceived would continue to be the case, were we to perceive more accurately. It is a general feature of resource bounded logics that the underlying logics are weak, but that stronger principles can be obtained pragmatically, by strengthening the resource. For the logic of vision this feature is clarified by showing how changes in the resource capture different notions of partiality, and by studying how the perception verb interacts with connectives and quantifiers in different visual contexts. The inference Veridicality, which is now viewed rather as a nonmonotonic inference, is also studied in depth. We end with an attempt to buttress the proposed model by comparing it with suggestions put forward in Cognitive or Conceptual Semantics, in the literature on evidentials, and in Husserl's philosophy of perception.",LINGUISTICS AND PHILOSOPHY
10.1023/B:LING.0000023378.71748.db,Uli Sauerland,Scalar Implicatures in Complex Sentences,2004,"This article develops a Gricean account for the computation of scalarimplicatures in cases where one scalar term is in the scope ofanother. It shows that a cross-product of two quantitative scalesyields the appropriate scale for many such cases. One exception iscases involving disjunction. For these, I propose an analysis that makesuse of a novel, partially ordered quantitative scale for disjunction andcapitalizes on the idea that implicatures may have different epistemic status.",LINGUISTICS AND PHILOSOPHY
10.1023/B:LING.0000023369.19306.90,Jonathan Ginzburg; Robin Cooper,"Clarification, Ellipsis, and the Nature of Contextual Updates in Dialogue",2004,"The paper investigates an elliptical construction, Clarification Ellipsis, that occurs in dialogue. We suggest that this provides data that demonstrates that updates resulting from utterances cannot be defined in purely semantic terms, contrary to the prevailing assumptions of existing approaches to dynamic semantics. We offer a computationally oriented analysis of the resolution of ellipsis in certain cases of dialogue clarification. We show that this goes beyond standard techniques used in anaphora and ellipsis resolution and requires operations on highly structured, linguistically heterogeneous representations. We characterize these operations and the representations on which they operate. We offer an analysis couched in a version of Head-Driven Phrase Structure Grammar combined with a theory of information states (IS) in dialogue. We sketch an algorithm for the process of utterance integration in IS which leads to grounding or clarification. The account proposed here has direct applications to the theory of attitude reports, an issue which is explored briefly in the concluding remarks of the paper.",LINGUISTICS AND PHILOSOPHY
10.1023/B:LING.0000023371.15460.43,Jürgen Bohnemeyer; Mary Swift,Event Realization and Default Aspect,2004,"There are languages – e.g., German, Inuktitut, andRussian – in which the aspectual reference of clausesdepends on the telicity of their event predicates. Weargue that in such languages, clauses or verb phrasesnot overtly marked for viewpoint aspect implicateor entail ‘event realization’, a property akin toParsons's (1990) `culmination'. The aspectualreference associated with the use of clauses notovertly marked for aspect is computed in accordancewith the dependence of realization conditions ontelicity and in line with principles of Gricean pragmatics.We formalize event realization and capture thetelicity-dependent patterns of aspectual reference onwhich it is based by combining Krifka's (1989, 1992,1998) event lattices with a model-theoreticinterpretation of Klein's (1994) theory of tense andaspect. The latter permits us to treat the `topic times'of aspectual operators as temporal constraints on event realization.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-021-09340-z,Wojciech Rostworowski; Katarzyna Kuś; Bartosz Maćkiewicz,Against intentionalism: an experimental study on demonstrative reference,2022,"In this paper, we present two experimental studies on reference of complex demonstratives. The results of our experiments challenge the dominant view in philosophy of language, according to which demonstrative reference is determined by the speaker's intentions. The first experiment shows that in a context where there are two candidates for the referent—one determined by the speaker’s intention, the other by some “external” factors—people prefer to identify the referent of a demonstrative with the latter object. The external factors for which this prediction has been confirmed include the speaker’s demonstration and the descriptive content of a demonstrative. The second experiment shows that while this preference can be explained in terms of the speakers’ having different sorts of referential intentions, the relevant kind of intentions are fully opaque to the subjects. At the end of our paper, we point to some alternative accounts of demonstrative reference, including a pluralistic and hybrid approach, which can accommodate our experimental results.",LINGUISTICS AND PHILOSOPHY
10.1007/s10988-021-09345-8,Gregory Scontras,On the semantics of number morphology,2022,"This paper develops a semantic account of morphological number marking, specifically in the presence of numerals. In addition to accounting for number marking on basic nouns like book in English, the account handles variation in patterns of number marking along two dimensions: cross-linguistically, between languages that either necessitate or prohibit singular morphology in the presence of numerals greater than ‘one’; and within one and the same language on the various nominal elements in English. Building off the presuppositional approach to morphological number from Sauerland (Proc SALT 13:258–275, 2003), the proposed semantics accounts for both sorts of variation by assuming flexibility in the selection of the measure relevant to the one-ness presupposition of the morphological singular form.",LINGUISTICS AND PHILOSOPHY
