doi,author,title,year,abstract,journal
10.1017/S0008413100007362,R. J. Gregg,"The diphthongs əi and a1 in Scottish, Scotch-Irish and Canadian English",1973,"The Development of generative phonology to deal with the phonological component of transformational grammars has in recent years led to many fruitful insights in the analysis and description of synchronic states of languages. It was inevitable, however, that generativists should eventually turn their attention to historical linguistics and seek to re-interpret the older laws of sound change in terms of modern rules, recognizing specifically the effects of the addition of new rules, the extension of rules by the removal of constraints, and the deletion or re-ordering of rules (King 1969: 39-63).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007374,Nicole Maury,Forme et fonction de -hein? D’après un corpus de francais ontarien,1973,"A Propos de la répartition des moyens interrogatifs relevés dans un corpus de français ontarien (Maury 1973) nous avions affleuré le problème de la fonction interrogative des éléments post-posés et notamment de hein?, en soulignant la variété observée dans la courbe mélodique des échantillons analysés instrumentalement.L’étude publiée par Avis (1973) dans cette même revue à propos de eh? interrogatif en anglais—que ce eh? soit ou non spécifiquement canadien—nous a incitée à reprendre, à partir de nos données, l’examen de cet élément monophonique, qui se trouve bien évidemment exclu des manuels pédagogiques et est qualifié de façons diverses par les études analytiques—lorsqu’il s’y trouve pris en compte.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007386,H. Rex Wilson,Dialect literature: A two-way street?,1973,"In a review of Dobson’s English Pronunciation 1500-1700, Helge Kökeritz (1961) listed the resources which he felt should be fully exploited before a comprehensive study of the development of modern English pronunciation could be attempted. They were: “major and minor orthoepists between 1550 and 1850; spellings in private documents between 1400 and 1800; rimes of all the poets between 1450 and 1750, as well as their stress patterns, with special emphasis on the rimes of the sixteenth and seventeenth centuries; and homonymie puns, mainly in the drama of these two centuries.”",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007179,Jack St. John,The perfect in Oscan and Umbrian1,1973,"A long-standing problem in the reconstruction of proto-Italic has been the wide discrepancy between the Oscan/Umbrian and Latin perfectum markers. Latin for the most part employs either -s- or -u-/-v- throughout its perfect system, e.g. serp-s-it ‘he crawled’ (cf. pres. serp-it), al-u-it ‘he nourished’ (cf. pres. al-it), amā-v-it ‘he loved’ (cf. pres. ama-t). On the other hand, Osean and Umbrian have apparently created a number of new perfect formations: an f-perfect, shared by both (O. aíkda-f-ed ‘he decreed’, U. ateřa-f-ust ‘he will have made the circuit’); a -tt-formative found only in Osean (dadíka-tt-ed ‘he dedicated’) and in a few of the Minor Dialects; the -l- and *-nky- types, both peculiar to Umbrian (ape-l-ust ‘he will have offered up’, purdi-nsi-ust ‘he will have offered’).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007180,Donald G. Frantz,Three incompatible hypotheses: evidence from Blackfoot1,1973,"Given the present state of transformational grammar theory, it is virtually impossible to provide convincing support for, or (and this, of course, is more serious) evidence against, any single hypothesis. Between 1957 and 1965, revisions of the theory and new hypotheses were generally proposed one or two at a time and tested within the otherwise widely accepted theoretical framework (the ‘paradigm’: Kuhn 1962). However, in recent years just about everything but the need for transformations to pair more abstract objects with actual and/or potential linguistic objects has been called into question or affected somehow by new hypotheses. Consequently, linguists must realize that any evidence they attempt to marshal for or against a particular hypothesis can be refuted or circumvented by at least one combination of other apparently unrelated popular hypotheses (abetted by the excessive power of transformational rules: Peters 1970).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007192,Irena Bellert; Jean-Jacques Nattiez,Sur l’interpretation des co-occurrences d’ «adjectifs de nation» et de noms en français,1973,"Le But de cet article est d’examiner comment des locuteurs ayant la compétence du français, interprètent des phrases contenant la co-occurrence d’« adjectifs de nation » et de noms quelconques, où l’adjectif est, par rapport au nom, soit en position d’épithète (ex.: « l’homme français »), soit en position d’attribut (ex.: « cet homme est français »).La dénomination « adjectif de nation » reste évidemment très vague, car il n’est pas certain que les adjectifs examinés ici puissent être rangés dans une classe désignée par un terme simple. Nous entendons ici des adjectifs rattachés à des noms propres de pays, comme « français », « belge », « suisse » ou à des groupes humains comme « esquimau », qui, sans posséder de pays qui leur soit propre, n’en constituent pas moins ce qu’on peut appeler une nation. De toute manière, il serait vain de se donner a priori une définition sémantique globale de tous ces termes, puisque l’analyse détaillée des quelques types auxquels ils appartiennent, doit permettre de préciser leur interprétation.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007039,Walter S. Avis,"So eh? is Canadian, eh?",1972,"In a somewhat condescending review of A Dictionary of Canadianisms on Historical Principles some years ago, Mavor Moore complained about “a slighting of spoken practice and of distinctive Canadian syntax,” among his objections being the absence of an entry for eh?, for “both the English and the Americans can spot a Canadian from his ‘eh?’ at the end of a sentence: ‘It’s hot, eh?’” Admittedly, the interjection is not in the DC; moreover, there are no slips for eh? in the citation files of the Lexicographical Centre for Canadian English. This situation certainly indicates that the readers for the DC did not consider it a Canadianism: either that or they were unaware that eh? might be relevant to the collection.The second of these possibilities may be set aside, for eh? is, in fact, entered in the Intermediate Dictionary and the Senior Dictionary, general dictionaries of English published in Canada for Canadians as part of the Dictionary of Canadian English series, to which the DC belongs. It should be added that eh? is also entered in every general dictionary of English, both British and American, on my shelves—a very considerable collection indeed, and one which includes the Oxford English Dictionary and Webster’s New International Dictionary (Third Edition).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007040,Yuen Ren Chao,Where Chao went wrong in matters of language1,1972,"Martin Joos once said: “In matters of language, Chao never goes wrong,” or words to that effect. I certainly appreciate this great compliment, but in many ways which Martin has not noticed, I did go wrong quite a number of times in matters of language.It goes without saying that in my pre-adult speech, which was of course way back in the pre-Martin Joos days, there were a number of things in which I deviated from the speech of my environment. In the form of Mandarin spoken around me retroflex initials were distinct from dental sibilants; I used dental sibilants for both. There was also final n after front vowels, but I dropped all the final n’s. Thus, when I noticed that a cat had lapped up my bowl of noodles, I exclaimed: Mhau tsy woode mieh! for Mhau chy woode miann! ‘The cat is eating my noodles!’",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007052,H. A. Gleason,Sentences people speak and sentences linguists study,1972,"In recent years the interests of linguists have turned more and more to the problems of generative grammars. A number of models have been proposed, and in debate sharply opposed to one another, but they all share a number of fundamental assumptions. I will frequently use transformationalists as examples of linguists, and transformational treatments as examples of generative grammar, and I will start from a definition worded in a characteristically transformational-generative way. I do this because they are the most generally familiar instances. But what I have to say will apply with only small adjustments to, say, stratificational generative linguists and linguistics as well.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007064,Eric P. Hamp,"Dutch paard, German Pferd",1972,"The source of this word in a borrowing from what we see in late Latinized form as paraverēdus is well known. The form is a compound belonging to technical language, para- + the originally Gaulish verēdus ‘a post-horse (perhaps originally a special kind thereof).’There is a slight subsidiary problem with the exact value and analysis of the Celtic form; we do not propose to try to solve it here, but it will be sufficient to point out its nature so that an important aspect of the Germanic words may be understood. In the British section of the Antonine Itinerary we find the name Voreda.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007076,Einar Haugen,The inferential perfect in Scandinavian: a problem of contrastive linguistics1,1972,"1. Contrastive linguistics. This term has had some vogue in recent years as a name for the comparative description of language structures with a view to improving the quality of language teaching. A concise definition is offered by one worker in the field: “Contrastive linguistics offers hypotheses concerning identifications a learner will make between elements of his base and target systems, thus providing predictions and explanations concerning his learning behaviour of presumed high value in planning learning and teaching strategy” (Nemser 1970, forthcoming: 2-3).In 1959 the Center for Applied Linguistics launched a Contrastive Structure Series under the editorship of Charles A. Ferguson. Six volumes have appeared so far, in which German, Spanish, and Italian phonological and grammatical structures have been compared with English for the benefit of teachers, textbook writers, and ultimately students of these languages. The Center has gone on to organize, under William Nemser’s direction, a number of Contrastive Projects in Yugoslavia, Romania, and other countries, in co-operation with local scholars in linguistics and language teaching.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007088,Archibald A. Hill,The Green Knight’s castle and the translators,1972,"One of the particularly fine passages in Sir Gawain and the Green Knight is the description of the Castle when Gawain first sees it. Yet when one studies the way in which translators have handled it, one finds that many modern versions seem unnecessarily colourless, and others though more colourful, are freer than needful. I have consequently gathered a fairly full sampling of modern versions of the passage, with the purpose of searching for possible principles of translation which might be useful elsewhere as well as in the passage itself. It seems fitting that the results should be presented here, since the chief tool I have used is the semantic law formulated by Martin Joos in 1953. The law, as it applies to a given context, states that the possible meanings are to be judged as to which contributes least to the totality of the context. I have discussed and used the law frequently with students, and also in print in 1959 (Hill 1959). The present essay constitutes a further presentation of the results of using the law.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310000709X,Robert D. King,“Triuwe” in Gottfried’s Tristan,1972,"Words do not seem to matter equally in different cultures. Nor do they matter equally to all people. It is therefore altogether appropriate that an essay honoring Martin Joos should deal with the meaning of a word in a Middle High German courtly epic; for there have been few cultures in which words counted for so much as in medieval German courtly society, and there are few people to whom words matter so much as Martin Joos. I mean this of course not in the trivializing sense that mere words matter to the detriment of substance, but in the ancient, honorable sense that concern for words and their relations reflects profound involvement in and understanding of language and culture. To Martin Joos, then, I dedicate this exploratory study of triuwe in Gottfried’s Tristan.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007106,W. P. Lehmann,The comparative method as applied to the syntactic component of language,1972,"In reconstructing prior stages of languages the comparative method (CM) has been primarily applied to phonology. Two standard statements on the CM in recent times illustrate this restricted application. In his article of 1950 on the comparative method, Hoenigswald defines “reconstruction by the comparative method (as) essentially a problem in phonemics, in which the place of allophones is taken by sets of sound correspondences that are partially alike (share one component) and in complementary distribution” (Joos 1957: 298). And in his comprehensive statement (1960:132), Hoenigswald states that “the comparative method is based on the principle that sets of recurring phoneme correspondences between two related languages continue blocks of positional allophones from the mother language.” Handbooks dealing with reconstructed languages reflect the limitation to the phonological component of language. For statements made about syntax are hesitant (Meillet 1967: 29). And one notable attempt to reconstruct a syntactic sequence in Proto-Indo-European, Schleicher’s fable of the horses and the sheep, has been generally condemned, even though it was given some recognition by Hirt (Meillet 1967: 29, Hirt 1939: 113-115). In contrast with the earlier hesitation about applying the CM to the syntactic component of language I would like to suggest that recent developments in linguistics have made it possible to apply the CM to at least some syntactic patterns in much the way historical linguists have been dealing with phonological patterns.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007118,André Martinet,Should we drop the notion of “subject”?,1972,"The title of this paper should by no means be interpreted as a recommendation diplomatically couched in the form of a question. As I write it, I am wondering whether or not we could achieve more clarity in our exchanges among linguists if we decided to judge on its own merits each one of the cases where we are used to operating, or tempted to operate, with the notion of subject, and if we tried to devise new and less ambiguous labelings for every specific complex of syntactic criteria. Yet, considering the difficulty of reaching agreement among all scholars concerned, would we not, thereby, increase the existing confusion rather than reduce it?",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310000712X,John Robert Ross,Squishing,1972,"There are two arguments for postulating the existence of a rule which derives (some) plurals from conjoined singulars. This rule would convert (1a) to (1b).(1) a. *The mani and the manj are different.b. The meni,j are different.The first argument derives from French agreement. Adjectives agree across the copula in number and gender with their subjects.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007131,John Wm Wevers,A note on scribal error,1972,"0. The Purpose of this short study is to show that phonetic rather than graphemic considerations predominate in scribal errors in Greek Biblical manuscripts and to suggest an explanation for this phenomenon.1. In preparing my critical edition of the Greek Genesis, all available extant mss of Genesis prior to the 16th century were collated, the only exceptions being a 15th-century ms which was unavailable to the Göttingen Academy, and two other 15th-century mss which proved to be copies of mss already collated. The mss collated constituted 9 uncial texts dating from the 3rd to the 7th centuries and 98 minuscules dating from the 9th to the 15th centuries. Also collated were 32 papyri ranging from ca. 50 Bc (a tiny fragment containing only a few letters) to the 9th century. Three of these papyri are substantial, the so-called Berlin Genesis (late 3rd century) and the Chester Beatty Papyri IV and V (4th and late 3rd centuries respectively).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100007143,Martin Joos,Reading knowledge testing,1972,"This report covers one service of Linguistics to the University of Toronto School of Graduate Studies. Since July 1968 the SGS has routinely tested the French and the German reading abilities called for in each of the PhD supervising departments from Aerospace through Zoology, relieving the language departments of onerous burdens. Each department has chosen its own pass/fail standard; choices are alterable, especially downward without notice, four times a year; departments find raising them more troublesome but do it by internal political process as often as they see fit, actually as often as twice in three years.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006915,B. E. Newton,Sibilant loss in Northern Greek,1971,"Words which in southern Greek dialects contain [azis], [úsis], and other sequences of stressed vowel + sibilant + [i] + sibilant, appear widely in the north with [áys], [úys] etc., and the phenomenon constitutes a major crux in modern Greek phonology. Although the problem has been widely discussed, no really satisfactory solution based on attested processes has been offered. It is the purpose of this paper to review the data, criticize existing treatments, and offer a new proposal.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006927,J. A. Creore,"Synchronic grammars’, reconstruction, and the selection problem",1971,"There are in principle infinitely many descriptions to fit the data of language, whether synchronic or diachronic. Although in practice one is seldom confronted with more than a few alternatives within any one descriptive system, the difficulty of choosing between these alternatives in a principled way has been well recognized since Chao. Two sorts of criteria have traditionally been and continue to be invoked more or less explicitly, criteria which may be subsumed under the headings of simplicity and naturalness. Historical linguists have long had to cope with certain sets of data for which neither type of criterion could dictate unique solutions. There is now a growing list of similar dilemmas in generative descriptions. The present paper presents a case where non-unique generative and reconstructional accounts",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006794,Eung-Do Cook,Korean verbal affixes: a generative view,1971,"Although minor details still remain to be worked out, the grammatical relationship between the sentence in Column I and the noun phrases in Column II of (1) below is considered beyond doubt. Lees, in his monograph (1960:85-94), formulated first explicit transformational rules to account for the grammatical relationship observed between the sentence (a) and the two noun phrases, one with a relative clause (b), the other with an attributive adjective (c).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006800,Pierre R. Léon; Michael Jackson,La durée vocalique en français canadien du sud de la Saskatchewan,1971,"A l’audition, le français canadien donne l’impression d’avoir un patron rythmique différent de celui du français standard: le rythme régulier de ce dernier, fait de syllabes sensiblement égales, suivies d’une syllabe finale accentuée, semble manquer au français canadien. Plusieurs chercheurs ont déjà étudié la question des longueurs vocaliques dans les deux parlers. Jean-Paul Vinay (1955) constate que « les syllabes toniques fermées du français du nord sont sensiblement plus longues que celles du canadien. Par contre, dans toutes les autres positions, ce sont les voyelles canadiennes qui sont plus longues » (p. 75). Georges Straka et Jean-Denis Gendron (1966) et Marcel Boudreault (1968 et 1970) constatent que les facteurs phonologiques et étymologiques responsables des allongements qu’on trouve en français standard sont sensiblement les mêmes en français canadien—soit des oppositions du type patte/pâte, soit des durées conditionnées par l’entourage phonique du type [nε:3]. Gendron remarque ainsi qu’en syllabe « accentuée » la répartition des durées vocaliques suit de près celle du français standard—les mêmes consonnes, [r] et [z] surtout, [3], [v], [vr], étant « allongeantes ». En syllabe « inaccentuée », cependant, le français canadien garderait les demi-longueurs (ex. pâté, neiger, etc.) qui sont en train de disparaître du français standard. « Les demi-longueurs y sont fortement marquées, si fortement que dans le parler populaire il semble que la voyelle en position inaccentuée aille jusqu’à conserver la pleine durée de la syllabe accentuée » (p. 142). Le fait avait déjà été mis en relief par les résultats de Vinay.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006812,María-Luisa Rivero,A note on “Postposed main phrases”,1971,"In his article “Postposed main phrases: an English rule for the Romance subjunctive,” Canadian “Journal of Linguistics, 14:1, pp. 3-30, Dwight Bolinger discusses some aspects of the rule of Absorbed-negation, more commonly known as Not-transportation or Neg-transportation. It is the aim of this paper to deal wi th those structures which are related by Neg-transportation in Spanish with respect to the statements made by Bolinger in the above article.Neg-transportation as discussed in the literature is the rule which transports a negation originally found in the underlying structure of an embedded clause to the matrix. Bolinger thinks that the negation “belongs to the main verb, …, as much as to the verb in the noun clause” (ft. 14, pp. 23-24). Interesting as this is, I will not argue it here but will take issue with the statement made on page 23: “Native speakers of Spanish confirm the idea of absorbed negation when they report that 226 is closer in meaning to 227 than the subjunctive 228 would be:
    226. No creo que es así.227. Creo que no es así.228. No creo que sea así.”",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006654,Gunter H. Schaarschmidt,Subordinate subject deletion in Russian,1970,"Most, if not all natural languages possess complex sentences in which one single noun phrase serves as the superficial subject for two or more verbs. The most obvious case is the one involving sentences with co-ordinate verb phrases as in (1):
    (1) the man hit the girl and kicked the boyHowever, inasmuch as in the case of co-ordinate constructions one single noun phrase can also serve as the object of two or more verbs, such constructions will not be our concern in this paper. That is, any analysis that can characterize a sentence such as (1), can also characterize a sentence such as (2), where the girl is the object of both hit and kicked.(2) the man hit and kicked the girlIn this paper, we will restrict our attention to constructions involving coreferential subordinate subject deletion in Russian, i.e., infinitival, gerundial and participial clauses.* We will demonstrate that, despite many superficial differences, such constructions can be characterized in terms of essentially the same general grammatical process: the deletion of a redundantly repeated, subordinate subject NP. This analysis will be shown to be more adequate than one which requires the postulation of a set of two or more independent transformations which describe the data in an ad hoc way.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006666,Peter A. Reich,The English auxiliaries: A relational network description,1970,"This is the second of two papers comparing relational network theory with transformational theory. In Reich 1970b we defined some basic nodes and compared relational network theory with a subset of transformational theory which is commonly acknowledged to be linguistically inadequate. In this paper we shall review the types of problems which context-free phrase-structure grammars cannot adequately handle. We shall then show that each of these problems occurs in that portion of English grammar which is concerned with the English auxiliaries; thus a good test of any proposed grammatical theory is whether or not it can be used to describe a grammar of the auxiliaries in an acceptable way. Finally, we shall describe in detail a relational network grammar of the auxiliaries and attempt to demonstrate that relational network theory passes this test.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100026347,Peter A. Reich,Relational networks,1970,"Many contemporary linguists describe their data in terms of a system of rules which state that one string of symbols is to be rewritten as another string of symbols, perhaps with the condition that this only occur when the symbols occur in a particular context. When the linguist wants to use the grammar to produce a particular utterance, he starts with an initial symbol and, one at a time in linear sequence, applies or attempts to apply the rules to the string of symbols he is building up. After applying all of the rules, or perhaps a subset of them, he may have to reapply the rules of a subset of them again and again until no further changes can be made to the string. If at the end of this process the string consists solely of terminal symbols, he has produced a grammatical utterance. Basically such systems consist of symbols and a few operations on these symbols, including match, copy, concatenate, and replace. This system grew out of a union of the item-and-process approach to linguistics with automata theory, an area of mathematics related to the understanding of computers.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100026359,Claire Asselin,Grafting1,1970,"It has been traditionally recognized by linguists that the rules of linking in French are syntactically constrained and that their application depends on the grammatical category of the constituents involved. The author of this paper agrees with the basic thesis that linking is not solely phonological. However, the traditional way of analyzing linking misses an important generalization. The purpose of this paper is thus to show that there exists a deeper explanation for the phenomenon. It will be suggested that linking is not constrained by particular grammatical categories but by the presence of a boundary. The grafting principle will be offered as an explanation for the presence of this boundary. It will also be shown that the present analysis accounts for the phenomenon of pause.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100026360,William Cowan,A persistent rule in Maltese1,1970,"The Notion of persistent rule in historical phonology has been discussed by Chafe in his important asticle on the order of phonological rules (Chafe 1968). Two examples are the wellknown devoicing of final obstruants in German - a rule added to the grammar of German at a point in time in its history, and still operative so that words introduced after the adding of the rule are subject to it; and the loss of final /n/ in Livonian, so that a word like /nainen/ first becomes /naine/, then is subject to a rule that eliminates final vowels, thus becoming /nain/, which, since the n-dropping rule is still in force, becomes /nai/. Rules are said to persist when they apply either to forms resulting from rules added later than they to the grammar of the language, or to forms introduced into the language from a source other than a later rule, i.e. through borrowing.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100026372,L. G. Kelly,‘Langue’ and ‘parole’: once again,1970,"It is, perhaps, not unjust to divide linguists between those who accept the basic Saussurean dichotomy between langue and parole, and those who reject it. Saussure advanced this theory at a time when linguistics was still essentially diachronic, and the link between a language and its user was seen in literary rather than in social terms. But though his book was a much needed corrective to the mechanistic cast of contemporary Darwinian linguistics, developments in language analysis outgrew his statement of the theory as it appears in the Cours de linguistique générale.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100020995,G. S. Sčur,On the nature of associations in language,1969,"Among the many and diverse treatments of the concept of “field” scattered through a wide range of literature is to be found a marked and growing tendency to interpret the “field” as a psychic phenomenon, notably as witnessed in the various attempts which have been made to explain associative groups of elements as field phenomena. Such an approach, however, is by no means always justified, if for no other reason than the fact that various associative groups are by their nature non-identical. Such non-identity is in particular to be explained by the existence of various types of associations, so that unifications of elements may, for example, have both a paradigmatic and a syntagmatic nature.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021009,Th. R. Hofmann,Underlying vs superficial grammatical relations,1969,"This paper is based in part on evidence and insights found in various studies. These studies had as their objects to prove (or at least to demonstrate the plausibility of) either an analysis of a language or a theory of grammar. Their evidence, in addition to that which is new here, demonstrates the difficulty of using superficial relational information for semantic interpretation. It may be noted that, some years ago, Jespersen pointed out many such difficulties, though not with the orientation of relating syntax to semantics.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006320,Antonio A. M. Querido,Anaphore et déixis,1969,"… La personne n’est propre qu’aux positions « je » et « tu ». La 3e personne est, en vertu de sa structure même la forme non-personnelle de la flexion verbale.(Benveniste [1966], p. 230)Le soi-distant « article défini » forme un paradigme naturel avec les « adjectifs et pronoms démonstratifs » si l’on considère leur fonctionnement en syntaxe de profondeur. Dans ce paradigme des adjectifs anaphoriques il faut inclure également le soi-disant « pronom personnel de 3e personne » et ses variantes du génitif: « l’adjectif et pronom possessif de 3e personne ».",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006332,Patrick Drysdale,Lexicography: statics and dynamics*,1969,"There is a widely accepted fiction that anything printed in a dictionary has, by virtue of its presence there, a kind of divine authority. Thus lexicographers are sometimes called as expert witnesses in courts of law, and dictionaries themselves can be used in evidence. Professor Daniel Cook has based an interesting article on a case in Maryland in 1913, in which a man was charged on the complaint of a young woman that he had accosted her with the greeting, “Hello, chicken.” The defendant stated that chicken was “a perfectly proper term. Just look in Webster’s dictionary and you will find that I have transgressed no laws.” The magistrate found an antiquated copy of Webster in his desk and read, “Chicken—The young of various birds, a child, a young woman.”",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006344,Renzo Titone,Perspective psycholinguistique de l’apprentissage de la grammaire,1969,"Un modèle psycho-linguistique adéquat de la grammaire doit rendre compte de l’apprentissage des structures grammaticales (point de vue diachronique) et de l’encodage et du décodage de ces structures (point de vue séquentiel). Le premier est un problème d’ordre génétique, le deuxième d’ordre fonctionnel; notre discussion sera axée sur cette distinction.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006356,Ramón Arzápalo,The social rôle of the indigenous languages of Mexico and Guatemala,1969,"It is the purpose of this article to show the social status of monolinguals of Indian languages in what roughly corresponds to Middle America, as well as to indicate how the salient features of interference on the Spanish spoken in that same area seem to clearly indicate a good basis for the social stratification of the people. Yucatan being the Mexican State with the highest percentage of bilinguals (even higher than Guatemala), it offers, on the one hand, an excellent example for the study of language contact, and, on the other—a field considerably neglected—the effect of this linguistic phenomenon on social stratification, together with the further biological implications it involves.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019629,Dwight Bolinger,Postposed main phrases: an English rule for the Romance subjunctive*,1968,"Coincidences between languages are not always obvious on the plane of expression. Sometimes they arise on the plane of content and find their way onto that of expression quite deviously, so that one is scarcely aware that speakers of one language are making the same semantic distinction as speakers of another. An example is the rule of adjective position in Spanish and Italian which English lacks, and which is illustrated by such Spanish examples as1. Tenía ricos ornamentos; Tenía ornamentos ricos: It had rich ornaments.2. Le dio un dulce beso; Le dio un beso dulce: He gave her a sweet kiss.3. Noté un barato perfume; Noté un perfume barato: I noticed a cheap perfume.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019630,Bernard Moreux,Le rôle des cas dans les tours prépositionnels en attique et en latin classique*,1968,"Les tours prépositionnels jouent le même rôle que les cas: ils expriment des relations. Jusqu’ici tout le monde est d’accord; les divergences commencent quand on veut préciser la nature de ces relations. Pour des linguistes comme R. Jakobson, B. Pottier et J. R. Gallup (ces derniers suivant une tradition guillaumienne), pour le Hjelmslev de La Catégorie des cas, pour un latiniste comme Perret, elles sont sémantiques; pour la philologie traditionnelle et pour des linguistes comme J. Kuryłowicz, E. Benvéniste, R. H. Robins, J. Perrot et des tenants de la grammaire générative comme N. Ruwet, elles sont parfois uniquement syntaxiques. Cette dernière perspective s’attache à rendre compte du « fonctionnement des éléments de langue » et, comme l’étude fonctionnelle du latin et surtout du grec a été négligée par la philologie traditionnelle presque uniquement occupée de diachronie, c’est cette perspective que nous adopterons, en nous en tenant au latin classique d’une part, à l’attique d’autre part, états (approximatifs) de langue assez semblables en ce qui concerne le problème qui nous occupe.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019642,Jonathan D. Kaye,Nominalized relative clauses in Desano,1968,In this paper I will deal with a type of nominalization which appears in Desano. Emphasis will be placed on arguments justifying a given underlying structure of a class of nominalizations rather than on the types of rules needed to convert the underlying structure into the realized nominalization.A class of nominalizations will be presented here. I will give evidence to show that these forms are to be derived from relative clauses. Consider the following forms:,CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019654,Charles Jones,The computer in Middle English studies: a note,1968,"In a recent article in CJL/RCL 13, 1, H. M. Logan discussed some of the problems involved in as well as the kind of results obtainable by the use ot computers in dialect studies of Middle English. While many of Logan’s points were interesting and suggested ways in which some of the statistical burdens could be raised from human shoulders, in my opinion much ot what he says tends both to oversimplify the problem of computer usefulness in this field and to underestimate the achievements of precomputer scholarship. Although it is the narrow scope of the linguistic criteria utilized in such projects as the MEDC on which Logan focuses his main objections, he himself, it would seem, fails to expand them in any significant way or to suggest, for example, that they may be more profitably derived from one descriptive model rather than another. For him “it is precisely [the] central problem of exhaustiveness which the computer solves.” But exhaustiveness in what sense? The number of occurrences of and in a text in a full or abbreviated form is surely in itself of peripheral importance (as Logan admits); yet it is the very tendency to stress the value of data collection supported by a minimum of relational classification which is prominent in his arguments. While one must admit the usefulness of the computer as a concordance builder, its ability to effect “a classification of all the grammatical forms and the significant phonological features” is only as good as the descriptive adequacy of the theory which can account for such forms and features.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019666,Joseph F. Kess,A bibliography of the Haida language,1968,"Haida was originally spoken in the Queen Charlotte Islands, a group of some 200 islands situated off the western coast of British Columbia. The islands are separated from the mainland by a channel varying from 30 to 60 miles in width, known as the Hecate Straits.A smaller group of Haida settlements was located to the immediate northeast of the Queen Charlottes, across Dixon’s Entrance. These were situated principally on Dall Island and in the southern portions of Prince of Wales Island in what is now Alaska. Apparently, a small band of several hundred Haidas had migrated from the northwestern portion of the Queen Charlotte group, possibly from Langara Island. The move was relatively recent, having taken place some 250 years ago, before the first European contacts. Several villages were established, but these were largely abandoned in favor of the newly laid-out Hydaburg after 1912.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100006150,L. F. Don Nilsen,English infinitives1,1968,"Infinitive phrases have a wide range of function within the matrix sentence. They can act as expansions of the verb, and as such they can be either marked or unmarked, either transitive or intransitive; they can replace nouns, and can therefore function as subjects, subjective complements, direct objects, objective complements (either marked or unmarked by to), as objects of prepositions, or appositives; they can function as modifiers of sentences, nouns, verbs, adjectives, and in a sense adverbs. But the outer structure of an infinitive phrase (i.e., its structure within the matrix sentence) is no more important than the inner structure, even though most of the traditional work done on infinitives has been done in reference to the outer structure. This article is therefore concerned with the outer structure only insofar as it relates to the inner structure. As it is concerned to a large extent with functional, rather than formal, relationships, the presentation is informal, since there is some disagreement among transformational linguists as to how functional relationships should be displayed.",CANADIAN JOURNAL OF LINGUISTICS
