doi,author,title,year,abstract,journal
10.32473/sal.v32i1.107344,Michael Kenstowicz,Review article The role of perception in loanword phonology,2003,"Review Article: The Role of Perception in Loanword Phonology. A review of Les emprunts linguistiques d'origine europeenne en Fon by Flavien Gbeto, Koln: Rudiger Koppe Verlag, 2000",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v20i1.107455,Annie Railland; Mamadou Badjime,Reanalyse des tons du Bambara des tons du nom a l'organisation general du systeme,1989,"A partir de l'etude des noms, il est apparu progressivement (1) que Ie bambara, comme.le mende, possedait des schemes tonals de mot; (2) qu'a ces schemes s'ajoutait un ton haut flottant, que nous avons appele ""ton haut de liaison""; (3) que l'association des tons pouvait etre posee en bambara comme fondamentalement postlexicale. Considerant ensuite d'autres constituants et Ie comportement du ""ton haut de liaison"" a diverses frontieres, nous avons precise Ie role de ce ton haut qui participe de la nature de l'accent. Cet article presente donc une conception nouvelle de l'organisation d'ensemble du systeme tonal bambara.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v20i1.107457,Linda Schwartz,Thematic linking in Hausa asymmetric coordination,1989,"This paper investigates ""asymmetric coordination"" in Nigerian Hausa. A range of constructions is presented in which asymmetric coordination occurs, and their syntactic and semantic properties are established. A ""regularizing"" analysis is considered, in which asymmetric coordination is represented as a symmetric coordination headed by an empty category, but this is rejected due to the exceptional distributional properties which would have to be assumed for the construction. An interpretive analysis is proposed which has the effect of incorporating the feature information of an independent NP marked by a ""linker"" into a dependent plural argument, and symmetric and asymmetric coordination are distinguished as involving interpretive operations of set union and set unification, respectively.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v20i1.107456,Karl H. Reynolds; Carol M. Eastman,Morphologically based agreement in Swahili,1989,"In this paper we argue that to a great extent noun class agreement in Swahili is based on inflectional features. Yet where inflectional features are not present, a derivational feature of inherent noun class controls agreement. Swahili, then, is seen as having a dual noun class system in which agreement is controlled by a hierarchical set of features ranging from inflectional to derivational. The evidence from Swahili indicates that Anderson's [1982] claim that inflectional morphology alone is relevant to syntax may be too strong and supports a weaker version admitting some interaction of derivational morphology with syntax.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v20i1.107453,L. O. Adewole,Some Yoruba quantifier words and semantic interpretation a critique,1989,"This work takes a close look at the Yoruba quantifiers, pUpQ, QpQ, and QpQ1QpQ 'many', and concludes that, contrary to Lawal's [1986] claim, it is difficult to differentiate semantically between them.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v20i1.107454,Adenike S. Lawal,Some Yoruba quantifier words and semantic interpretation a reply to a critique,1989,"The empirical support for Adewole's critique of my paper (in this issue), ""Some Yoruba quantifier words and semantic interpretation"" [LawaI 1986], comes from a literary text Atoto Arere [Adewole p. 4]. Adewole's approach, which is characteristic of traditional or taxonomic linguistics, has been found to be most unreliable in dealing with questions of empirical fact and is strongly rejected in present day linguistics. Our study of the semantic interpretation of some Yoruba quantifier words was based on native speaker judgements/tests, specifically Y oruba speakers in Horin township of Kwara State of Nigeria.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v49i1.122257,Irina Monich,Nuer Tonal inventory,2020,"The tonal system of Nuer has been a matter of much uncertainty. Here we present empirical evidence in favor of a three toneme system with some typologically rare features. One of them is an intriguing case of allotony based on the phonation of the vowel: the High toneme has a falling allotone over modal vowels. Moreover, the Rising toneme has four allotones: a rising, a mid, a low and a falling allotone. The falling allotone of the Rising toneme also occurs only on modal vowels in specific contexts. We suggest that some of the allotonic variation is motivated by tonal contour simplification. We also point out the role of free variation in some of the allotonic alternations, and the constraints that put limits on the free variation between allotones.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v49i1.122261,Jenneke van der Wal; Allen Asiimwe,The Tonal Residue of the Conjoint/Disjoint Alternation in Rukiga,2020,"The Bantu language Rukiga (JE14, Uganda) shows tonal reduction on the verb in a subset of tenses, similar to the conjoint/disjoint alternation in Haya. Whereas in other languages the conjoint/disjoint alternation is usually marked by segmental morphology in at least one tense, Rukiga is unique in showing only tonal reduction. Nevertheless, our analysis shows that tonal reduction in Rukiga is not merely a phonological rule, but it encodes the conjoint/disjoint alternation. Furthermore, we show that tonal reduction in Rukiga is determined by constituent-finality, and there is no direct relation to focus",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v49i1.122263,Helga Schröder,The Syntax and Semantics of Clause-Chaining in Toposa,2020,"Some languages make extensive use of clause-chaining. According to Payne (1997: 312), clause-chaining has been documented for languages in the highlands of New Guinea, Australia and the Americas. In Africa it is found in Ethiopia (Völlmin et al. 2007), in Kiswahili, a Bantu language (Hopper 1979: 213-215, Mungania 2018), in Anuak, a Western Nilotic language (Longacre 1990: 88-90 and 2007: 418) and in Toposa, a VSO language of South Sudan (Schröder 2011). Clause-chaining is characterized by a long combination of non-finite clauses that have operator dependency on a finite clause, and it usually signals foregrounded information in discourse (see also Dooley 2010: 3). Besides its discourse function, clause-chaining exhibits morpho-syntactic and semantic properties as demonstrated in this paper with examples from Toposa, an Eastern Nilotic language.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v49i1.122264,Marie-Louise Lind Sørensen; Alena Witzlack-Makarevich,"Clausal complementation in Ruuli (Bantu, JE103)",2020,"This paper describes the morphosyntactic and semantic characteristics of clausal object complementation in the Great Lakes Bantu Language Ruuli (JE103). In addition to providing an overview of the complementation strategies in Ruuli, parallels will be drawn to constructions described for related languages as well as common cross-linguistic patterns in clausal complementation. Ruuli employs several different complementation strategies, including indicative, subjunctive, and infinitive constructions. Complement clauses can be either unmarked or marked with a complementizer, the most common of which is nti. These two options are also available for direct speech. Other less common complementizers, which cannot be used to introduce direct speech complements include oba, nga and ni. As individual complement-taking predicates do not allow for every complementation strategy, we will explore the semantic and morphosyntactic conditions which predict the choice of complement. To this end, we consider several predictors. We investigate the restrictions imposed by various complement-taking predicate types, e.g. knowledge predicates, phasal predicates and utterance predicates. Then we consider whether the complement expresses a proposition (a truth-valued meaning unit) or a state-of-affairs (a non-truth valued meaning unit) and whether the subject arguments in the two clauses are identical.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v49i1.122270,Antje Casaretto; Gerrit J. Dimmendaal; Birgit Hellwig; Uta Reinöhl; Gertrud Schneider-Blum,Roots of Ergativity in Africa (and Beyond),2020,"In the literature, it is often assumed that ergative constructions originate in passive constructions. The present contribution explores the likelihood of such a passive-to-ergative analysis for one language (Tima, Niger-Congo, Sudan), showing that this analysis cannot be substantiated and suggesting an origin in active constructions instead. This study is situated in its areal context (outlining similarities to split case marking systems across the region, especially in the Southern branch of Eastern Sudanic) and against the background of discussions in the Indo-Iranian family (from where the passive-to-ergative hypothesis presumably spread).",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v49i1.122272,Carmen Pérez-Sabater; Ginette Maguelouk-Moffo,"Online Multilingualism in African Written Conversations: Local, Global Identity and Alignment",2020,"The objective of this research is to analyse current written practices within the global South. Specifically, we examine language mixing phenomena in written online texts publicly displayed on the official Facebook page of one of the two most important football players in the history of Cameroon, Samuel Eto’o. By means of a quantitative and languaging analysis proposed by Androutsopoulos (2014), we see that indigenous Cameroonian languages are now being written in public spaces. Instances of lexical items in these languages are sometimes inserted in Facebook comments to establish local/national identity, to emphasise the fact that the player is a Cameroonian. However, Cameroonian national identity still is usually constructed through the exclusive use of English and French. Interestingly, the study shows that code-switching (CS) to a particular language may function as a distancing technique, an impoliteness strategy towards the player.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i1.107494,Robert De Craene,Le verbe conjuge en Tem,1986,"Cet article est une description de la morphologie verbale en tern, langue gur du Togo en Afrique de l'Ouest. Les infinitifs verbaux sont divises en 17 types (premiere section) d'apres leur scheme syllabique-tonal et leur facon de former d'autres radicaux. Les morphemes (deuxieme section) sont decrits en termes de phonemes, archiphonemes,tons, zeros et jonctions. Les combinaisons possibles desradicaux avec les morphemes sont presentees sous forme detableau, suivi d'explications detaillees et d'examples (troisieme et quatrieme sections). Une cinquieme section a et ajoutee pour pr~senter sommairement les processus tonals en tern. Sont d'interet particulier, les tons volants qui font partie des morphemes.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i1.107495,Demuth Faraclas,Cross River as a model for the evolution of Benue-Congo nominal class concord systems,1986,"Cross River languages exhibit nominal class/concord systems which typify almost every possible stage of simplification of the proto-Benue-Congo system, from full retention in some Upper Cross and Bendi languages to near complete elimination in the Ogoni group. The synchronic facts from Cross River shed light on some of the psycholinguistic processes involved in class/concord systems acquisition and retention as well as some of the sociolinguistic processes involved in the modification or loss of such systems. Taken together, the nominal class/concord systems of the Cross River languages correspond to points along a continuum or implicational scale which may prove to be of value in establishing a typology of class/concord systems throughout the Benue-Congo sub-branch.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i1.107492,Torben Andersen,Tone splitting and vowel quality evidence from Lugbara,1986,"In recent surveys of tonal phenomena it is suggested that vowel quality rarely affects tone. In the present paper it is argued that one such case can be found in Lugbara. Internal and comparative evidence is presented that the vowel feature Advanced Tongue Root (ATR) has had an initiating role in tone splitting in Western Lugbara. It is demonstrated tha.t the pitch of a vowel with a high tone was raised if the vowel was [+ATR], and it is suggested that the resulting tonal allophony was later phonemicized due to vowel merger and reduction or loss of segments.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i1.107497,Thilo C. Schadeberg,The lexicostatistical base of Bennett &amp; Sterks reclassification of Niger-Congo with particular reference to the cohesion of Bantu,1986,"In 1977, Bennett and Sterk published a reclassification of the Niger-Congo languages which has been highly influential. In this paper I try to discover their lexicostatistic method (section 1), then use their published data to do a conventional lexicostatistic subgrouping (section 2), and finally look at their evidence for denying the genetic unity of Narrow Bantu (section 3).",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i1.107493,B. Rotimi Badejo,A phonetico-semantic analysis of verb-noun contractions in Yoruba,1986,"This paper highlights the various studies which have been carried out to determine the rules which govern the elision of one of the vowels in a verb-noun concatenation where the verb is vowel-final and the noun vowel-initial. It proposes that there are basically three phonological rules which come into play at the Deep Structure Level. However, at the Surface Structure Level, the paper recognizes that there is a Semantic Dissimilation Principle (SDP), which may block the application of otherwise well-motivated rules. The SDP, then, guarantees maximal perceptual distance between otherwise homophonous products of the phonological rules.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i1.107496,Nike S. Lawal,Some Yoruba quantifier words and semantic interpretation,1986,"This paper examines the need to look at quantifiers from semantic perspectives unconnected with logical, existential, or universal claims. The focus here is on the quantifier 'many' in Yoruba. Among other observations it is noted that the Yoruba quantifier meaning 'many' may occur only with those NPs that are viewed as animate.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v32i2.107341,Rose O. Aziza,Tonal alternations in the Urhobo noun phrase,2003,"Urhobo is an Edoid language spoken extensively in Delta State, Nigeria. This paper examines tonal alternations in the Urhobo noun phrase with a view to providing more data that can lead to a better understanding of tonal behavior in Edoid languages. The language has two basic tones, high and low, two gliding tones, high-low (falling) and low-high (rising), plus a phenomenon of downstep, both automatic and non-automatic. A number of noun phrases are examined here and, as will become obvious later, the language relies heavily on tone to express many grammatical categories. The main points of interest from this study include the preservation of H at the expense of L, the fact that the loss of L does not result in downstep, that 'H plus following H can give H so the down step can be deleted, and that there are syntactically conditioned floating H tones in certain constructions.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v32i2.107343,Motingea Mangulu,Esquisse de l'egbuta une langue en passe d'extinction,2003,"L' egbuta dont les elements de grammaire et de lexique sont presentes dans la presente etude est une langue bantoue parlee par un petit groupe enclave par les Ababoa et les Bendza en Territoire d' Aketi dans la Province Orientale, mais dont quelques villages debordent sur I'Equateur. Sa structure suggere qu' il peut etre rattache aux parlers budza (bantou C.37) ou a l'ebango (C.44) et qu'il est en train d'etre influence par les langues environnantes, surtout par Ie lingala, la langue commerciale de I' ouest du pays. Les transformations que subit cette langue se justifient certes par Ie faible effectif de ses locuteurs. Les facteurs les plus determinants pour son extinction sont Ie commerce, I' administration et I' action exercee par un systeme educatif organise depuis I' epoque coloniale en lingala. Sur Ie plan de la linguistique historique pourtant, la langue des Egbuta est peut-etre a ranger parmi les plus anciennes du bassin de l'Itimbiri, region qui fut troublee par la penetration des Ngombe.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v32i2.107342,Aimee Johansen,"Why Kiswahili adopted the words for six, seven and nine.pdf",2003,"This squib addresses the topic of the numeral system of Kiswahili, in which some numerals are of Bantu origin and others are borrowed from Arabic. The main issue of interest is the following: Why did Kiswahili adopt the Arabic words for 'six', 'seven' and 'nine', when Kiswahili words already existed for these numerals? Little has been written on this topic, other than simple descriptions of the facts. I argue that sita 'six' and saba 'seven' were borrowed to replace the existing Bantu forms because they fit better into the pattern of disyllabic words found in the Kiswahili numbers from 1 to 10. The word for 'eight' was not borrowed because the Bantu word already fit this pattern. I also demonstrate that tisa 'nine' was borrowed into the language later than sita and saba, and probably for different reasons.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v24i2.107405,Lee S. Bickmore; Michael T. Doyle,Lexical extraprosodicity in Chilungu,1995,"Nouns in Chilungu, a Bantu language spoken in Zambia, exhibit more tonal distinctions synchronically than exist in many modern Bantu languages. There exists a five-way distinction in nouns with CVCV sterns and a four-way distinction in nouns with monosyllabic stems. We show that any synchronic analysis which assumes a two-way tonal distinction for each Tone Bearing Unit (e.g., H vs. L, or H vs. ¢) cannot predict the attested number of surface tonal patterns. We avoid this dilemma by proposing that the final mora of certain noun roots is extraprosodic. This assumption not only correctly predicts the attested surface patterns, but results in rules which are well-motivated both theoretically and typologically (in Bantu). We argue that lexical conditioning of extraprosodicity is a natural outgrowth of prosodic theory, parallel to the use of lexical stress and lexical accent.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v24i2.107407,Russell G. Schuh,Avatime noun classes and concord,1995,"Avatime is one of 14 ""Central-Togo"" (or ""Togo Remnant"") languages, spoken in Ghana, Togo, and Benin. These languages differ from their nearest Kwa group relatives in that they have active systems of noun classes and concord. Avatime has 13 noun classes, each with a distinct nominal prefix. Prefixes (as well as most other affixes) agree in [ATR] vowel harmony with the host noun root. Some classes impose invariable low tone on the prefix while prefix tone of other classes may be any of three lexically determined tones. Definiteness is marked by a set of suffixes. The ultimate segmental shapes and tones of these suffixes depend on the interaction of the respective class prefix shapes and coalescence phenomena with stem final vowels. There are correlations between noun class and nominal semantics, and nominal derivation is done in part through class choice. A number of attributive modifiers show class concord with the head noun. In the variety of Avatime studied here, such concord is only though vocalic prefixes on attributive modifiers, not by full CV prefixes as is typical of Bantu languages. Some attributives also have ""tonal concord"", which is not class concord per se, but refers to the tone of the head noun's prefix. Not all attributive modifiers have overt concord marking.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v24i2.107406,Roderic F. Casali,NCs in Moghamo prenasalized onsets or heterosyllabic clusters,1995,"This paper is concerned with the analysis of nasal-plus-oral-stop sequences in Moghamo, a Grassfields Bantu language of Cameroon. Although Stallcup [1978] tentatively analyzed these sequences as heterosyllabic clusters, the evidence suggests that they are actually prenasalized syllable onsets. First, the distribution of NCs closely parallels that of unambiguous onsets: they occur both initially and medially in words of several grammatical categories. Instances of unambiguous heterosyllabic clusters, by contrast, are rare. Second, while the nasal portion of noun-initial NCs was historically a prefix, it appears to be part of the root synchronically. Third, the nasal portion of an Niger-Congo does not appear to be phonologically tone-bearing. Finally, the contention that NCs are on-sets is supported by native speaker intuitions.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v22i1.107429,John Victor Singler,Phonology in the basilect the fate of final consonants in Liberian Interior English,1991,"Pidginized Liberian Interior English (LIE) has English as its lexifier language and Mande languages as its substrate. Broadly speaking, this means that LIE takes its lexicon from English and its phonology from Mande. However, the structure of English words clashes with Mande syllable structure conditions, particularly with regard to word-final consonants. To resolve this conflict, LIE has in some cases restructured the English words and in others created phonological rules to make underlying English forms more Mande-like on the surface. These rules include paragoge (for verbs only), resyllabification, and deletion. In the present study, a variable-rule analysis of LIE performance data identifies the crucial linguistic and social factors that bear upon rule choice, thereby making possible a linguistic assessment of regularities in the rules' distribution.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v22i1.107428,Long Peng,Swati and Kikuyu reduplication evidence against exhaustive copy,1991,"This paper addresses the central question of deriving shape-invariance of partial reduplication in two competing models of reduplication: Selective Copy [McCarthy and Prince 1986, 1988, and 1990] and Exhaustive Copy [Steriade 1988]. I show that the core difference lies in the fact that whereas Selective Copy favors prosodic templates, Exhaustive Copy selects parameters defined in terms of prosodic units. This distinction is examined against Swati diminutive reduplication which shows the base-independent vowel a. Crucially, to insert a requires access to segmentally unspecified prosodic units. Under Selective Copy, prosodic templates provide exactly the structures for defining insertion. In contrast, Exhaustive Copy cannot provide an internally consistent mechanism to express a insertion, with its reliance on parameters. This incapability reveals a larger problem confronting Exhaustive Copy: how to account for reduplication involving base expansion rather than base reduction. Unless a mechanism is found, Exhaustive Copy, with its parameter approach, is unable to explain base-expansion cases in reduplication.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v22i1.107427,Adenike Lawal,Yoruba pe and ki verbs or complementizers,1991,"This paper discusses the Yoruba items Pe and K£. These items have sometimes been analyzed as verbs and sometimes as complementizers. Thus their status has not been clearly established. In this paper, we look at the various structures in which these items occur and at their behaviour and proceed to reanalyze them. In this re-examination attention is paid to the distributional criteria of both verbs and complementizers. The paper concludes that pe and k£ are complementizers not verbs.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107313,Editors Editors,Preface to SAL Supplement 11,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107322,Roxana Ma Newman,Russell G. Schuh: A biographical profile and bibliography,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107314,Abdullahi Bature,Sonority hierarchy constraint on Hausa abutting consonants,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107315,Norbert Cyffer,Kanuri and its neighbors: When Saharan and Chadic languages meet,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107316,Christopher Ehret,The Nilo-Saharan background of Chadic,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107317,Alhaji Maina Gimba,Gender in Bole,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107318,Larry M. Hyman; Imelda Udoh,Relic noun-class structure in Leggbo,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107319,Philip J. Jaggar,The Hausa perfective tense-aspect used in wh-/focus constructions and historical narratives: A unified account,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107320,Herrmann Jungraithmayr,Apophony in the verbal system of Gadang,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107321,William R. Leben; Firmin Ahoua,Phonological reflexes of emphasis in Kwa languages of Cote d'Ivoire,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107323,Ian Maddieson,Bilabial and labio-dental fricatives in Ewe,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107324,Leslie C. Moore,Changes in folktale socialization in an urban Fulbe community,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107325,Paul Newman,Comparative Chadic revisited,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107326,Mariame I. Sy,Vowel harmony in Wolof loanwords,2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v35i0.107327,H. Ekkehard Wolff,Encoding topography and direction in the verbal systems of Lamang and Hdi (Central Chadic),2006,No abstract is available for SAL supplements.,STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i3.107487,Fatima Sadiqi,Raising in Berber,1986,"Raising in Berber has been selected for study for two main reasons: firstly, this syntactic operation which has hardly received any attention up to now involves areas which are central to the understanding of the whole syntactic structure of Berber. Secondly, Raising in general is considered by Chomsky and most linguists as being a universal feature of natural languages. However, although Chomsky does not question the existence of Raising to Subject, which he subsumes under the general rule of NP movement, he seems to strongly reject the rule of Raising to Object, claiming that what this rule does can easily be carried out by means of one of his constraints, the ""Tensed S Constraint"". The goals of the present paper are twofold: the one hand, it aims to show that although Chomsky considers Raising to Subject as an essentially movement rule, this rule seems to operate in Berber without syntactic movement. On the other hand, the paper aims to show that Chomsky's theoretical suggestions in the domain of Raising to Object are highly questionable, if not utterly wrong. A number of arguments supporting these two views are based on Berber data.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i3.107485,Paul Newman,Tone and affixation in Hausa,1986,"In terms of their tonal behavior, Hausa affixes can be divided into two types. Tone integrating affixes (TIA's), all of which are suffixes, spread their tone(s) over the stem to which they are attached, overriding lexical stem tone in the process. Tonal assignment takes place in a regular right-to-left manner. Tone non-integrating affixes (TNI's) do not affect stem tone, the tone of resultant words simply being the sum of the parts. Most inflectional and derivational suffixes in Hausa, e.g. noun plurals and verbal grades, are tone integrating. Tone non-integrating affixes include a few suffixes, e.g. :waa ""participial"" and -aa ""feminine"", and the prefixes ba- ""ethnonymic"" and ma- ""agential/instrumental/locational"". Stems in Hausa typically drop their final vowel when a TIA is added; with most, but not all, TNI's, the stem-final vowel is retained.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i3.107483,Rebecca N. Agheyisi,Verb serialization and lexical reanalysis the case of compound verbs in Edo,1986,"This paper examines a category of compound verbs which features a particular kind of affix morpheme, with a view to determining the nature of the relation between this affix and other homophonous forms in the language which synchronically belong to different grammatical categories. In line with findings from similar studies of serial verb constructions in languages such as Mandarin Chinese and Yoruba, we have shown through our Edo data not only that certain verbs undergo grammaticalization and lexical re-analysis historically in the context of serial constructions to become prepositional case markers and adverbs synchronically, but also that some of these grammaticalized forms do undergo further lexical reanalysis and semantic depletion and ultimately become incorporated as affixal morphemes in compound verbs.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i3.107486,Thomas O. Omoruyi,Adjectives and adjectivialization processes in Edo,1986,"Real adjectives are few in Niger-Congo languages. Welmers [1973] warns that we should be suspicious of what is traditionally called adjectives in these languages: In this article, an attempt is made to describe the processes of expressing adjectival concepts in Edo. Like many natural languages, Edo adjectives and verbs are hardly separable; areas of similarity are analyzed. Taking a critical look at some words which have been erroneously called adjectives, we discover that they are in fact relative clauses. An examination of their underlying structures reveals the sources of their singular and plural forms. Finally, we identify some real adjectives (some of which are derived from adjectival verbs) on the basis of their inability to occur alone without ""qualifying"" nouns.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v17i3.107484,Robert Botne,The temporal role of eastern Bantu -ba and -li,1986,"In the eastern Bantu languages forms of the verb 'be', -ba and/or -I i , are commonly employed in complex constructions in which they take sentential{-like) complements. Though often considered to be semantically empty in these constructions, they are analyzed here as shifters, having both referential and indexical properties. As such they function to establish additional parameters to the temporal framework in which the narrated event is to be interpreted.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v48i1.114927,Dorothy Ahn; Jenneke van der Wal,What does that Lugwere demonstrative refer to? A semantic analysis of proximity and exteriority,2019,"The Bantu language Lugwere (Uganda, JE17) has what at first sight appears to be a typical three-way distinction in its demonstratives, with a proximal, medial, and distal series of demonstratives. Upon closer inspection, however, the second series in Lugwere can also be used for distal and anaphoric referents, whereas the third series has a more restricted use. We propose a better fitting semantic analysis in terms of the features [±proximal] and [±exterior], the latter referring to the status of a referent being inside or outside a certain perimeter, which is set by either the spatial environment of the conversation or the constantly updated discourse ground. This captures the semantic distinctions in the three series of demonstratives in Lugwere and provides an insight into the building blocks of demonstrative meaning.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v48i1.114928,Serge Sagna,A typological overview of Eegimaa (Jóola Banjal),2019,"This paper presents some of the most prominent properties of Eegimaa, a Jóola/Diola2 language spoken in the Basse-Casamance (Southern Senegal). The phonological features examined include [ATR] vowel harmony, backness harmony, lenition, and Eegimaa’s typologically unusual geminate consonants. Most of the paper, however, focuses on Eegimaa morphology. My analysis of the noun class system separates morphological classes from agreement classes (genders), and presents the most important principles of semantic categorization, including shape encoding. I also show that Eegimaa classifies nouns and verbs by the same overt linguistic means, namely, noun class prefixes. I argue that this overt classification of nouns and verbs reflects parallel semantic categorization of entities and events. Other prominent typological features include associative plural marking and nominal TAM marking with the inactualis suffix, which also expresses alienability contrasts.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v48i1.114932,Hannah Gibson; Lutz Marten,Probing the interaction of language contact and internal innovation: four case studies of morphosyntactic change in Rangi,2019,"The Bantu language Rangi is spoken at the northern borderlands of Tanzania, where Bantu, Cushitic and Nilotic languages meet. In many regards, Rangi exhibits the morphosyntax typically associated with East African Bantu: SVO word order, an extensive system of agreement and predominantly head-marking morphology. However, the language also exhibits a number of features which are unusual from a comparative and typological perspective, and which may have resulted from language contact. Four of these features are examined in detail in this paper: 1) Verb-auxiliary order found in the future tense, 2) clause-final negation, 3) a three-way distinction in verbal deictic markers, and 4) an inclusive/exclusive distinction in personal possessive pronouns. These features are assessed with reference to three criteria: syntactic structure, lexical/morphological form and geographic distribution. The examination shows that two of the unusual features result from a combination of internal and external factors, while the other two appear not to be related to external influence through contact. The results of the study show the complex interaction between internal and external factors in language change, and the importance of investigating potentially contact-induced change in detail to develop a more complex and fine-grained understanding of the morphosyntactic process of innovation involved.",STUDIES IN AFRICAN LINGUISTICS
10.32473/sal.v48i1.114931,Alexander Andrason,The map of ti in Kituba - testing and expanding the typological model of the polysemy of conjunctive coordinators,2019,"The present article analyzes the polysemy of the element ti in Kituba from the perspective of cognitive linguistics, by applying the framework of dynamic semantic maps and waves. The qualitative and quantitative corpus study, enhanced by evidence provided by Kituba native speakers, demonstrates the following: although ti spans most parts of the typological map of the polysemy of conjunctive coordinators, its center of prototypicality is located in the initial stage (comitative) and two intermediate stages (possessive and certain types of coordinate-hood) available along the grammaticalization pathway underlying the map. This suggests a semi-advanced grammaticalization profile for ti. The study also proposes certain changes in the typological map of the polysemy of conjunctive coordinators, postulating new components of the map (or grammaticalization stages), and alternative linking directions. Additionally, a possible manner of introducing quantitative data (related to prototypicality) to the qualitative map of polysemy is presented. The resulting model is argued to exhibit properties typical of complexity: structural intricacy, gradience, fuzziness, and multi-causality.",STUDIES IN AFRICAN LINGUISTICS
